Node, Individual, Route,Segment, Travel time, Travel cost, Attention time, Attention cost, Failure rate, Demand
155,1,0,6,16.0583,9456.85
153,1,0,6,16.0408,9366.03
144,1,0,6,16.0291,9303.44
143,1,0,6,16.0154,9230.11
1971,1,0,6,16.0014,9134.5
60,1,0,6,15.983,9038.1
53,1,0,6,15.9671,8948.41
2090,1,0,7,16.6001,12407.1,0.0846667,369.29,0,8
1497,1,0,7,16.5977,12394.1
2102,1,0,7,16.5958,12384.5
2089,1,0,7,16.5956,12383.1
2124,1,0,7,16.5852,12336.4
1826,1,0,7,16.5756,12286.3
1450,1,0,7,16.5733,12270.9
1829,1,0,7,16.5685,12241.5
1832,1,0,7,16.556,12156.6
1833,1,0,7,16.5464,12084.1
1837,1,0,7,16.5346,12012.4
2177,1,0,7,16.5304,11990.7
1841,1,0,7,16.5302,11989.4
2060,1,0,7,16.4907,11775.8
1551,1,0,7,16.4899,11771.4
1550,1,0,7,16.4892,11767.6
1196,1,0,7,16.4828,11724.3
1194,1,0,7,16.4826,11722.8
1190,1,0,7,16.4717,11657.6
1186,1,0,7,16.4593,11593.2
1183,1,0,7,16.4455,11523.5
1103,1,0,7,16.4354,11469
1084,1,0,7,16.4251,11411.2
1062,1,0,7,16.4096,11312.9
2159,1,0,7,16.4094,11311.8
1045,1,0,7,16.4087,11308.7
1043,1,0,7,16.4057,11293.1
2029,1,0,7,16.4056,11292.7
1016,1,0,7,16.4022,11272.4
1548,1,0,7,16.3952,11236.1
1013,1,0,7,16.3913,11214.3
983,1,0,7,16.3818,11167.8
985,1,0,7,16.3679,11103.2
700,1,0,7,16.3613,11071.4
697,1,0,7,16.3538,11036.5
1662,1,0,8,16.7159,12934.5,0.0853333,372.198,0.06,9
1498,1,0,8,16.7045,12876.1
1661,1,0,8,16.6932,12820.4
1660,1,0,8,16.6892,12799.7
2090,1,0,8,16.6847,12776.4
1489,1,0,9,17.0985,14866.4,0.0348333,151.932,0.05,10
1485,1,0,9,17.0834,14784
1486,1,0,9,17.0643,14681
1604,1,0,9,17.0431,14564.6
1605,1,0,9,17.0298,14493.6
1480,1,0,9,17.0239,14463.3
1606,1,0,9,17.0166,14425
1481,1,0,9,16.9924,14300.7
1482,1,0,9,16.9772,14218.1
1483,1,0,9,16.9581,14122.6
1493,1,0,9,16.9301,13979.3
